100,"w lafayette ,berlin",40.4258686,-86.9080655,"chemistry, multidisciplinary"
100,"w lafayette ,berlin",52.524268,13.40629,"chemistry, multidisciplinary"
101,w lafayette,40.4258686,-86.9080655,"chemistry, multidisciplinary"
102,los angeles,34.0522342,-118.2436849,multidisciplinary sciences
103,amsterdam,52.3702157,4.8951679,"chemistry, physical"
104,madrid,40.4166909,-3.7003454,"chemistry, inorganic & nuclear ,chemistry, organic"
105,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary"
106,doha,25.280282,51.522476,polymer science
109,seattle,47.6062095,-122.3320708,"chemistry, inorganic & nuclear"
110,moscow,55.75,37.6166667,"chemistry, physical"
114,pasadena,34.1477849,-118.1445155,"chemistry, inorganic & nuclear ,chemistry, organic"
115,amsterdam,52.3702157,4.8951679,"instruments & instrumentation ,spectroscopy"
117,bhavnagar,21.7644725,72.1519304,"chemistry, inorganic & nuclear"
119,bochum,51.4696168,7.1987347,"chemistry, inorganic & nuclear"
120,braunschweig,52.2688736,10.5267696,"chemistry, multidisciplinary"
121,akron,41.0814447,-81.5190053,polymer science
122,cambridge,42.3736158,-71.1097335,polymer science
125,bucharest,44.437711,26.0973669,"chemistry, multidisciplinary"
126,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear"
127,"gainesville ,lodz",29.6516344,-82.3248262,polymer science
127,"gainesville ,lodz",51.7592485,19.4559833,polymer science
128,boulder,40.0149856,-105.2705456,"chemistry, inorganic & nuclear ,chemistry, organic"
129,groningen,53.2193835,6.5665018,"chemistry, inorganic & nuclear ,chemistry, organic"
130,strasbourg,48.583148,7.747882,"chemistry, inorganic & nuclear ,chemistry, organic"
131,"albuquerque,bloomington",35.0844909,-106.6511367,"chemistry, inorganic & nuclear"
131,"albuquerque,bloomington",39.165325,-86.5263857,"chemistry, inorganic & nuclear"
132,los angeles,34.0522342,-118.2436849,polymer science
133,talence,44.802614,-0.588054,polymer science
134,novosibirsk,55.0333333,82.9166667,"chemistry, physical"
135,erlangen,49.5907169,11.0142675,"chemistry, physical"
136,amsterdam,52.3702157,4.8951679,"chemistry, physical"
138,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary"
139,gainesville,29.6516344,-82.3248262,"chemistry, multidisciplinary"
140,southampton,50.9097004,-1.4043509,"chemistry, applied ,chemistry, physical ,engineering, chemical"
141,novosibirsk,55.0333333,82.9166667,"chemistry, physical"
142,"orono ,le mans",44.8831125,-68.6719411,"chemistry, inorganic & nuclear"
142,"orono ,le mans",48.00611,0.199556,"chemistry, inorganic & nuclear"
144,quebec city,46.8032826,-71.242796,polymer science
145,"garching ,heidelberg",48.2488721,11.6532477,"chemistry, inorganic & nuclear ,chemistry, organic"
145,"garching ,heidelberg",49.3987524,8.6724335,"chemistry, inorganic & nuclear ,chemistry, organic"
147,gainesville,29.6516344,-82.3248262,polymer science
148,gainesville,29.6516344,-82.3248262,polymer science
150,norman,35.2225668,-97.4394777,"chemistry, inorganic & nuclear ,chemistry, organic"
151,vancouver,49.261226,-123.1139268,"chemistry, inorganic & nuclear ,chemistry, organic"
152,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear ,chemistry, organic"
153,"cambridge ,durham",42.3736158,-71.1097335,polymer science
153,"cambridge ,durham",35.9940329,-78.898619,polymer science
156,"tucson ,newark",32.2217429,-110.926479,"chemistry, multidisciplinary"
156,"tucson ,newark",40.735657,-74.1723667,"chemistry, multidisciplinary"
157,"pasadena ,graz",34.1477849,-118.1445155,polymer science
157,"pasadena ,graz",47.070714,15.439504,polymer science
158,edmonton,53.543564,-113.490452,"chemistry, inorganic & nuclear ,chemistry, organic"
159,pasadena,34.1477849,-118.1445155,"materials science, multidisciplinary ,physics, condensed matter ,polymer science"
161,"edinburgh ,oxford",55.953252,-3.188267,"chemistry, multidisciplinary"
161,"edinburgh ,oxford",51.751724,-1.255285,"chemistry, multidisciplinary"
162,fargo,46.8771863,-96.7898034,"chemistry, multidisciplinary"
165,stanford,37.42315,-122.1766417,"chemistry, multidisciplinary"
166,gainesville,29.6516344,-82.3248262,polymer science
167,akron,41.0814447,-81.5190053,"chemistry, physical"
168,"pittsburgh ,newark",40.4406248,-79.9958864,"chemistry, inorganic & nuclear ,chemistry, organic"
168,"pittsburgh ,newark",40.735657,-74.1723667,"chemistry, inorganic & nuclear ,chemistry, organic"
169,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear ,chemistry, organic"
170,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear ,chemistry, organic"
171,stanford,37.42315,-122.1766417,"chemistry, inorganic & nuclear ,chemistry, organic"
172,groningen,53.2193835,6.5665018,"chemistry, inorganic & nuclear ,chemistry, organic"
174,cambridge,42.3736158,-71.1097335,polymer science
180,dresden,51.0305106,13.7572182,"chemistry, multidisciplinary"
182,bristol,51.454513,-2.58791,"chemistry, inorganic & nuclear"
183,sendai,38.268215,140.8693558,"materials science, multidisciplinary ,physics, condensed matter ,polymer science"
184,sakai,10.73608,-2.036828,"chemistry, physical"
185,"durham ,newcastle tyne ,manchester",35.9940329,-78.898619,"chemistry, multidisciplinary"
185,"durham ,newcastle tyne ,manchester",54.9520034,-1.9753677,"chemistry, multidisciplinary"
185,"durham ,newcastle tyne ,manchester",53.479251,-2.247926,"chemistry, multidisciplinary"
187,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear"
188,pasadena,34.1477849,-118.1445155,polymer science
190,"pasadena ,irvine ,wilmington",34.1477849,-118.1445155,"chemistry, inorganic & nuclear ,chemistry, organic"
190,"pasadena ,irvine ,wilmington",33.6839473,-117.7946942,"chemistry, inorganic & nuclear ,chemistry, organic"
190,"pasadena ,irvine ,wilmington",34.2257255,-77.9447102,"chemistry, inorganic & nuclear ,chemistry, organic"
193,cambridge,42.3736158,-71.1097335,"chemistry, physical ,materials science, multidisciplinary"
194,moscow,55.75,37.6166667,"chemistry, physical"
195,st louis,38.6270025,-90.1994042,polymer science
196,graz,47.070714,15.439504,"chemistry, physical"
198,marburg,50.8021728,8.7667933,"chemistry, physical"
200,bucharest,44.437711,26.0973669,"chemistry, physical"
204,liege,50.6325574,5.5796662,"chemistry, physical"
207,lawrence,38.9716689,-95.2352501,"chemistry, physical"
209,akron,41.0814447,-81.5190053,"chemistry, physical"
212,newark,40.735657,-74.1723667,"chemistry, physical"
213,new orleans,29.9510658,-90.0715323,"chemistry, physical ,materials science, multidisciplinary"
214,durham,35.9940329,-78.898619,polymer science
215,durham,35.9940329,-78.898619,"chemistry, multidisciplinary"
217,stuttgart,48.7754181,9.1817588,"chemistry, multidisciplinary"
218,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear ,chemistry, organic"
219,"bundoora ,adelaide",-37.69706,145.0590021,"chemistry, inorganic & nuclear ,chemistry, organic"
219,"bundoora ,adelaide",-34.9287264,138.5999453,"chemistry, inorganic & nuclear ,chemistry, organic"
220,cambridge,42.3736158,-71.1097335,"chemistry, physical ,materials science, multidisciplinary"
221,los angeles,34.0522342,-118.2436849,"chemistry, multidisciplinary"
223,talence,44.802614,-0.588054,polymer science
224,"strasbourg ,belfast",48.583148,7.747882,polymer science
224,"strasbourg ,belfast",54.5974433,-5.9340683,polymer science
225,"chiayi ,hsinchu",23.4588948,120.5739579,"chemistry, physical"
225,"chiayi ,hsinchu",24.8039455,120.9646866,"chemistry, physical"
227,gainesville,29.6516344,-82.3248262,polymer science
228,vancouver,49.261226,-123.1139268,"chemistry, multidisciplinary"
229,pasadena,34.1477849,-118.1445155,polymer science
230,"constance ,shibin al kawm ,irbid",47.6779496,9.1732384,"chemistry, organic"
230,"constance ,shibin al kawm ,irbid",30.5704528,31.0105733,"chemistry, organic"
230,"constance ,shibin al kawm ,irbid",32.5454418,35.8571532,"chemistry, organic"
231,gainesville,29.6516344,-82.3248262,"chemistry, inorganic & nuclear ,chemistry, organic"
232,washington,38.8951118,-77.0363658,"chemistry, inorganic & nuclear ,chemistry, organic"
233,iowa city,41.6611277,-91.5301683,"chemistry, inorganic & nuclear ,chemistry, organic"
234,cambridge,42.3736158,-71.1097335,polymer science
236,calgary,51.045,-114.0572222,"chemistry, multidisciplinary"
238,seattle,47.6062095,-122.3320708,polymer science
239,"villeurbanne ,bayreuth ,villeurbanne",45.771944,4.8901709,"chemistry, multidisciplinary"
239,"villeurbanne ,bayreuth ,villeurbanne",49.9456399,11.5713346,"chemistry, multidisciplinary"
239,"villeurbanne ,bayreuth ,villeurbanne",45.771944,4.8901709,"chemistry, multidisciplinary"
240,"bombay ,jaipur",19.0759837,72.8776559,"chemistry, inorganic & nuclear ,crystallography"
240,"bombay ,jaipur",26.9124165,75.7872879,"chemistry, inorganic & nuclear ,crystallography"
243,la jolla,32.8662854,-117.2485721,"chemistry, multidisciplinary"
244,durham,35.9940329,-78.898619,polymer science
245,newark,40.735657,-74.1723667,"chemistry, inorganic & nuclear"
246,pasadena,34.1477849,-118.1445155,polymer science
248,stanford,37.42315,-122.1766417,"chemistry, multidisciplinary"
249,berkeley,37.8715926,-122.272747,"chemistry, multidisciplinary"
250,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary"
251,tucson,32.2217429,-110.926479,"chemistry, inorganic & nuclear ,chemistry, organic"
252,la jolla,32.8662854,-117.2485721,"chemistry, inorganic & nuclear ,chemistry, organic"
253,groningen,53.2193835,6.5665018,"chemistry, inorganic & nuclear ,chemistry, organic"
254,"bethlehem,beacon",40.6259316,-75.3704579,"chemistry, physical"
254,"bethlehem,beacon",41.5048158,-73.9695832,"chemistry, physical"
255,tokyo,35.6894875,139.6917064,"chemistry, physical"
256,"suita ,hiroshima ,toyonaka",34.7594526,135.51686,"chemistry, multidisciplinary"
256,"suita ,hiroshima ,toyonaka",34.3852029,132.4552927,"chemistry, multidisciplinary"
256,"suita ,hiroshima ,toyonaka",34.7812658,135.4697387,"chemistry, multidisciplinary"
257,simla,39.1416551,-104.0838479,"chemistry, inorganic & nuclear ,crystallography"
258,caracas,10.491016,-66.902061,"chemistry, multidisciplinary"
259,los angeles,34.0522342,-118.2436849,polymer science
260,los angeles,34.0522342,-118.2436849,"chemistry, inorganic & nuclear"
261,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear"
262,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary"
263,"manchester,runcorn",53.479251,-2.247926,polymer science
263,"manchester,runcorn",53.342078,-2.729673,polymer science
265,groningen,53.2193835,6.5665018,"chemistry, inorganic & nuclear ,chemistry, organic"
266,utrecht,52.0901422,5.1096649,"chemistry, multidisciplinary"
267,"villeurbanne ,strasbourg ,garching",45.771944,4.8901709,"chemistry, physical"
267,"villeurbanne ,strasbourg ,garching",48.583148,7.747882,"chemistry, physical"
267,"villeurbanne ,strasbourg ,garching",48.2488721,11.6532477,"chemistry, physical"
268,"pasadena ,irvine",34.1477849,-118.1445155,"chemistry, multidisciplinary"
268,"pasadena ,irvine",33.6839473,-117.7946942,"chemistry, multidisciplinary"
269,edinburgh,55.953252,-3.188267,"chemistry, inorganic & nuclear"
270,braunschweig,52.2688736,10.5267696,"chemistry, inorganic & nuclear ,chemistry, organic"
272,amsterdam,52.3702157,4.8951679,"chemistry, physical ,environmental sciences"
274,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary"
276,tucson,32.2217429,-110.926479,"chemistry, inorganic & nuclear"
277,"moscow ,merseburg",55.75,37.6166667,"chemistry, physical ,engineering, chemical"
277,"moscow ,merseburg",51.3563278,11.9917462,"chemistry, physical ,engineering, chemical"
278,moscow,55.75,37.6166667,"chemistry, physical ,engineering, chemical"
279,tsukuba,36.0834857,140.0766423,"chemistry, inorganic & nuclear ,chemistry, organic"
280,"catania ,morgantown ,evanston",37.5024825,15.0878345,"chemistry, inorganic & nuclear ,chemistry, organic"
280,"catania ,morgantown ,evanston",39.629526,-79.9558968,"chemistry, inorganic & nuclear ,chemistry, organic"
280,"catania ,morgantown ,evanston",42.0411414,-87.6900587,"chemistry, inorganic & nuclear ,chemistry, organic"
281,moscow,55.75,37.6166667,"chemistry, physical"
282,moscow,55.75,37.6166667,"chemistry, physical"
283,"norwich ,london",52.6308859,1.297355,"chemistry, inorganic & nuclear"
283,"norwich ,london",51.5081289,-0.128005,"chemistry, inorganic & nuclear"
285,amsterdam,52.3702157,4.8951679,"chemistry, inorganic & nuclear ,chemistry, organic"
286,barcelona,41.387917,2.1699187,"chemistry, multidisciplinary"
287,"gainesville ,lodz",29.6516344,-82.3248262,polymer science
287,"gainesville ,lodz",51.7592485,19.4559833,polymer science
288,cambridge,42.3736158,-71.1097335,polymer science
289,rueil malmaison,48.882767,2.17693,"chemistry, multidisciplinary"
290,leeds,53.801279,-1.548567,"chemistry, inorganic & nuclear"
292,tokyo,35.6894875,139.6917064,"chemistry, multidisciplinary"
293,garching,48.2488721,11.6532477,"chemistry, inorganic & nuclear ,chemistry, organic"
294,toulouse,43.604652,1.444209,"chemistry, inorganic & nuclear ,chemistry, organic"
296,"regensburg ,heidelberg ,dijon",49.0145423,12.1008559,"chemistry, inorganic & nuclear ,chemistry, organic"
296,"regensburg ,heidelberg ,dijon",49.3987524,8.6724335,"chemistry, inorganic & nuclear ,chemistry, organic"
296,"regensburg ,heidelberg ,dijon",47.322047,5.04148,"chemistry, inorganic & nuclear ,chemistry, organic"
298,newark,40.735657,-74.1723667,"chemistry, physical"
299,hyderabad,17.385044,78.486671,"chemistry, organic"
300,columbus,39.9611755,-82.9987942,"chemistry, inorganic & nuclear ,chemistry, organic"
301,"gainesville ,lodz",29.6516344,-82.3248262,polymer science
301,"gainesville ,lodz",51.7592485,19.4559833,polymer science
302,gainesville,29.6516344,-82.3248262,polymer science
303,gif sur yvette,48.701844,2.134078,polymer science
304,"nagoya ,gifu",35.1814464,136.906398,polymer science
304,"nagoya ,gifu",35.4232984,136.7606537,polymer science
305,"garching ,berlin ,moscow",48.2488721,11.6532477,"chemistry, multidisciplinary"
305,"garching ,berlin ,moscow",52.524268,13.40629,"chemistry, multidisciplinary"
305,"garching ,berlin ,moscow",55.75,37.6166667,"chemistry, multidisciplinary"
306,"kyoto ,sapporo",35.0116363,135.7680294,"chemistry, physical"
306,"kyoto ,sapporo",43.0620958,141.3543763,"chemistry, physical"
307,salford,53.488465,-2.2982969,"chemistry, multidisciplinary"
308,durham,35.9940329,-78.898619,polymer science
310,zurich,47.3686498,8.5391825,"chemistry, inorganic & nuclear ,chemistry, organic"
313,szeged,46.2536169,20.1461345,"chemistry, physical"
316,"durham ,ottawa",35.9940329,-78.898619,"chemistry, inorganic & nuclear"
316,"durham ,ottawa",45.4215296,-75.6971931,"chemistry, inorganic & nuclear"
319,stockholm,59.32893,18.06491,"chemistry, multidisciplinary"
320,fargo,46.8771863,-96.7898034,"chemistry, multidisciplinary"
321,"vancouver ,burnaby",49.261226,-123.1139268,"chemistry, inorganic & nuclear ,chemistry, organic"
321,"vancouver ,burnaby",49.248869,-122.973796,"chemistry, inorganic & nuclear ,chemistry, organic"
322,bristol,51.454513,-2.58791,"chemistry, inorganic & nuclear ,chemistry, organic"
323,fargo,46.8771863,-96.7898034,"chemistry, inorganic & nuclear ,chemistry, organic"
324,"groningen ,geleen",53.2193835,6.5665018,"chemistry, inorganic & nuclear ,chemistry, organic"
324,"groningen ,geleen",50.9691199,5.822895,"chemistry, inorganic & nuclear ,chemistry, organic"
325,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary"
326,gainesville,29.6516344,-82.3248262,"chemistry, physical"
329,"amsterdam,bethlehem",52.3702157,4.8951679,"chemistry, physical"
329,"amsterdam,bethlehem",40.6259316,-75.3704579,"chemistry, physical"
330,garching,48.2488721,11.6532477,"chemistry, physical"
331,amsterdam,52.3702157,4.8951679,"chemistry, physical"
333,gent,51.053468,3.73038,"chemistry, physical"
337,uxbridge,51.5485,-0.479611,"chemistry, physical"
338,ufa,54.7833333,56.0333333,multidisciplinary sciences
339,cambridge,42.3736158,-71.1097335,polymer science
340,cambridge,42.3736158,-71.1097335,polymer science
341,albuquerque,35.0844909,-106.6511367,"chemistry, inorganic & nuclear"
342,"seattle ,montreal",47.6062095,-122.3320708,"chemistry, multidisciplinary"
342,"seattle ,montreal",45.5086699,-73.5539925,"chemistry, multidisciplinary"
343,newark,40.735657,-74.1723667,"chemistry, multidisciplinary"
344,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary"
345,salt lake city,40.7607793,-111.8910474,"chemistry, inorganic & nuclear ,chemistry, organic"
347,atlanta,33.7489954,-84.3879824,"chemistry, organic"
350,stuttgart,48.7754181,9.1817588,"chemistry, inorganic & nuclear"
351,toronto,43.653226,-79.3831843,"chemistry, organic"
352,wurzburg,49.7915953,9.9535715,"chemistry, multidisciplinary"
354,"w lafayette ,moffett field",40.4258686,-86.9080655,"chemistry, multidisciplinary"
354,"w lafayette ,moffett field",37.4199527,-122.0584702,"chemistry, multidisciplinary"
355,seattle,47.6062095,-122.3320708,"chemistry, multidisciplinary"
356,"columbus ,beer sheva",39.9611755,-82.9987942,"chemistry, multidisciplinary"
356,"columbus ,beer sheva",31.252972,34.791464,"chemistry, multidisciplinary"
357,pasadena,34.1477849,-118.1445155,polymer science
358,graz,47.070714,15.439504,"chemistry, applied ,engineering, chemical ,polymer science"
359,toyonaka,34.7812658,135.4697387,"chemistry, multidisciplinary"
362,burlington,44.4758825,-73.212072,"chemistry, inorganic & nuclear"
364,w lafayette,40.4258686,-86.9080655,"chemistry, multidisciplinary"
365,pittsburgh,40.4406248,-79.9958864,"chemistry, physical"
368,"cleveland ,rochester",41.4994954,-81.6954088,polymer science
368,"cleveland ,rochester",43.16103,-77.6109219,polymer science
369,milan,45.463681,9.1881714,"chemistry, organic"
370,raleigh,35.772096,-78.6386145,"chemistry, physical"
372,tubingen,48.5214231,9.0591836,"chemistry, multidisciplinary"
376,lund,55.7046601,13.1910073,"chemistry, inorganic & nuclear ,crystallography"
378,iowa city,41.6611277,-91.5301683,"chemistry, inorganic & nuclear ,chemistry, organic"
380,laramie,41.3113669,-105.5911007,"chemistry, inorganic & nuclear ,chemistry, organic"
381,edmonton,53.543564,-113.490452,"chemistry, inorganic & nuclear ,chemistry, organic"
382,"newark ,wilmington",40.735657,-74.1723667,"chemistry, inorganic & nuclear ,chemistry, organic"
382,"newark ,wilmington",34.2257255,-77.9447102,"chemistry, inorganic & nuclear ,chemistry, organic"
383,linden,40.6220478,-74.2445902,"chemistry, multidisciplinary"
385,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary"
386,lund,55.7046601,13.1910073,"chemistry, inorganic & nuclear ,crystallography"
387,sapporo,43.0620958,141.3543763,"chemistry, physical ,environmental sciences"
388,bern,46.9479222,7.4446085,"chemistry, multidisciplinary"
389,stanford,37.42315,-122.1766417,"chemistry, multidisciplinary"
390,la jolla,32.8662854,-117.2485721,"chemistry, multidisciplinary"
391,eindhoven,51.441642,5.4697225,"chemistry, multidisciplinary"
392,pasadena,34.1477849,-118.1445155,"chemistry, multidisciplinary"
396,"garching ,oslo",48.2488721,11.6532477,"biochemistry & molecular biology ,chemistry, multidisciplinary ,chemistry, organic"
396,"garching ,oslo",59.9138688,10.7522454,"biochemistry & molecular biology ,chemistry, multidisciplinary ,chemistry, organic"
398,"berlin ,garching",52.524268,13.40629,"physics, atomic, molecular & chemical ,spectroscopy"
398,"berlin ,garching",48.2488721,11.6532477,"physics, atomic, molecular & chemical ,spectroscopy"
399,berlin,52.524268,13.40629,"chemistry, multidisciplinary"
400,durham,35.9940329,-78.898619,"chemistry, inorganic & nuclear ,chemistry, organic"
401,"los alamos ,bloomington",35.877,-106.325,"chemistry, multidisciplinary"
401,"los alamos ,bloomington",39.165325,-86.5263857,"chemistry, multidisciplinary"
402,erlangen,49.5907169,11.0142675,"chemistry, multidisciplinary"
403,gainesville,29.6516344,-82.3248262,"chemistry, multidisciplinary"
405,liverpool,53.41154,-2.990116,"chemistry, inorganic & nuclear"
406,"bath ,london",51.375801,-2.3599039,"chemistry, inorganic & nuclear"
406,"bath ,london",51.5081289,-0.128005,"chemistry, inorganic & nuclear"
407,baroda,22.3073095,73.1810976,"chemistry, organic"
408,kyoto,35.0116363,135.7680294,polymer science
412,cambridge,42.3736158,-71.1097335,"chemistry, multidisciplinary"
414,berkeley,37.8715926,-122.272747,"chemistry, inorganic & nuclear"
416,chofu,35.6506145,139.5406936,"chemistry, physical"
418,belfast,54.5974433,-5.9340683,polymer science
421,"berlin ,garching",52.524268,13.40629,"chemistry, inorganic & nuclear ,chemistry, organic"
421,"berlin ,garching",48.2488721,11.6532477,"chemistry, inorganic & nuclear ,chemistry, organic"
422,cambridge,42.3736158,-71.1097335,"chemistry, inorganic & nuclear ,chemistry, organic"
426,lund,55.7046601,13.1910073,"chemistry, inorganic & nuclear ,crystallography"
427,utrecht,52.0901422,5.1096649,"chemistry, inorganic & nuclear"
428,veszprem,47.092967,17.913785,"chemistry, inorganic & nuclear"
429,boulder,40.0149856,-105.2705456,"chemistry, inorganic & nuclear"
430,"tsukuba ,kokubunji",36.0834857,140.0766423,polymer science
430,"tsukuba ,kokubunji",35.7103347,139.4631912,polymer science
431,toyonaka,34.7812658,135.4697387,polymer science
432,kyoto,35.0116363,135.7680294,polymer science
433,la jolla,32.8662854,-117.2485721,"chemistry, inorganic & nuclear ,chemistry, organic"
434,"groningen ,de kalb",53.2193835,6.5665018,"chemistry, inorganic & nuclear ,chemistry, organic"
434,"groningen ,de kalb",41.9294736,-88.7503647,"chemistry, inorganic & nuclear ,chemistry, organic"
